id_talhao;fazenda_nome;setor_nome;codigo_talhao;textura_solo_descricao;safra_ocupacao_variedade;periodo_safra_classe;safra_data_inicio;safra_data_fim;data_plantio_inicio;data_plantio_fim;data_emergencia;data_colheita_inicio;data_colheita_fim;produtividade;ultimo_estadio_fenologico
3737;Boa Vista;Paranatinga;28;Muito Argilosa 60%-100%;Safra 14/15 Algod�o A3;Safrinha;2014-01-01;2015-01-01;2014-02-05;2014-02-05;0;2014-08-13;2014-08-28;0;0
3738;Boa Vista;Paranatinga;28;Muito Argilosa 60%-100%;Safra 14/15 Algod�o A5;Safrinha;2014-01-01;2015-01-01;2014-02-04;2014-02-04;0;2014-08-13;2014-08-14;0;0
3739;Boa Vista;Paranatinga;28;Muito Argilosa 60%-100%;Safra 14/15 Algod�o A1;Safrinha;2014-01-01;2015-01-01;2014-02-05;2014-02-05;0;2014-08-13;2014-08-14;0;0
3740;Boa Vista;Paranatinga;28;Muito Argilosa 60%-100%;Safra 14/15 Algod�o A9;Safrinha;2014-01-01;2015-01-01;2014-02-04;2014-02-04;0;2014-08-13;2014-08-29;0;0
3741;Boa Vista;Paranatinga;28;Muito Argilosa 60%-100%;Safra 14/15 Algod�o A2;Safrinha;2014-01-01;2015-01-01;2014-02-04;2014-02-04;0;2014-08-13;2014-08-29;0;0
19586;Boa Vista;Paranatinga;28;Muito Argilosa 60%-100%;Safra 18/19 Algod�o A7;Safrinha;2018-01-01;2019-01-01;2018-02-04;2018-02-04;2018-02-10;2018-07-26;2018-08-31;59,7568138026345;0
15246;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 17/18 Algod�o A2;Safrinha;2017-01-01;2018-01-01;2017-01-12;2017-01-12;2017-01-17;2017-07-11;2017-07-21;71,6045484368451;C4
22709;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 19/20 Algod�o A2;Safrinha;2019-01-01;2020-01-01;2019-02-02;2019-02-02;2019-02-07;0;0;76,0969357523036;Cn
4585;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 15/16 Milho M8;Safra;2015-01-01;2016-01-01;2015-11-22;2015-11-23;2015-11-30;2015-04-17;2015-04-20;0;V5
15270;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 17/18 Soja S3;Outros;2017-01-01;2018-01-01;2017-01-13;2017-01-14;2017-01-18;2017-04-28;2017-05-07;47,8544186554647;R6
15972;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 17/18 Milho M9;Safrinha;2017-01-01;2018-01-01;2017-03-07;2017-03-07;2017-03-12;2017-08-06;2017-08-07;136,734832644165;0
23232;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 19/20 Milho M1;Outros;2019-01-01;2020-01-01;2019-02-28;2019-02-28;2019-03-04;2019-08-16;2019-08-19;72,5824503820946;0
25863;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 20/21 Soja S4;Safra;2020-01-01;2020-12-31;2020-10-11;2020-10-21;2020-10-21;2020-02-05;2020-02-06;70,8019967862359;R5.4
2529;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 14/15 Soja S7;Safra;2014-01-01;2015-01-01;2014-10-17;2014-10-18;0;2014-02-05;2014-02-06;0;0
11746;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 16/17 Milho M7;Safrinha;2016-01-01;2016-12-31;2016-03-07;2016-03-08;2016-03-11;2016-08-05;2016-08-07;75,3430983996037;V4
30209;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 21/22 Algod�o A6;Safrinha;2021-01-01;2022-01-01;2021-01-21;2021-01-25;2021-01-25;2021-08-03;2021-01-30;78,8713648907812;Fn
32925;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 22/23 Soja S4;Safra;2022-01-01;2023-01-01;2022-10-12;2022-10-14;2022-10-19;2022-01-23;2022-01-24;68,157097284608;R3
19452;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 18/19 Milho M9;Safrinha;2018-01-01;2019-01-01;2018-03-18;2018-03-18;2018-03-23;2018-08-10;2018-08-11;94,8027247313309;0
19057;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 18/19 Algod�o A2;Safrinha;2018-01-01;2019-01-01;2018-01-31;2018-01-31;2018-02-05;0;0;62,0130347073953;C6
26667;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 20/21 Algod�o A4;Safrinha;2020-01-01;2020-12-31;2020-02-06;2020-02-06;2020-02-12;0;0;80,4580726599092;Fn
29353;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 21/22 Soja S3;Safra;2021-01-01;2022-01-01;2021-09-30;2021-10-01;2021-10-05;2021-01-21;2021-01-22;63,3588130554507;R2
21149;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 19/20 Soja S3;Safra;2019-01-01;2020-01-01;2019-09-29;2019-09-30;2019-10-04;2019-01-31;2019-02-02;69,7606287319237;R5.5
13918;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 17/18 Soja S4;Safra;2017-01-01;2018-01-01;2017-09-18;2017-09-18;2017-09-23;2017-01-10;2017-01-14;61,4931580609801;R5.5
17078;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 18/19 Soja S2;Safra;2018-01-01;2019-01-01;2018-10-10;2018-10-10;2018-10-15;2018-01-28;2018-01-29;77,5866841952001;R7
6430;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 16/17 Soja S1;Safra;2016-01-01;2016-12-31;2016-10-18;2016-10-18;2016-10-25;2016-02-10;2016-03-01;63,2453352309383;R7
3708;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 14/15 Milho M8;Safrinha;2014-01-01;2015-01-01;2014-02-18;2014-02-19;0;2014-07-03;2014-07-05;0;0
12443;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 16/17 Milho M7;Safrinha;2016-01-01;2016-12-31;2016-03-07;2016-03-07;2016-03-11;2016-08-05;2016-08-07;105,71480746502;0
15328;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 17/18 Soja S9;Outros;2017-01-01;2018-01-01;2017-01-13;2017-01-13;2017-01-18;2017-04-30;2017-05-07;47,1048589200665;0
12606;Boa Vista;Botim;29;Muito Argilosa 60%-100%;Safra 16/17 Milho M8;Safrinha;2016-01-01;2016-12-31;2016-03-17;2016-03-18;2016-03-21;2016-08-05;2016-08-07;85,8861151238112;0
22460;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 19/20 Milho M4;Safrinha;2019-01-01;2020-01-01;2019-02-09;2019-02-09;2019-02-13;2019-06-20;2019-06-21;98,6374447199502;V3
25687;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 20/21 Soja S2;Safra;2020-01-01;2020-12-31;2020-11-13;2020-11-14;2020-11-17;2020-03-06;2020-03-07;70,3068302940037;R7
30659;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 21/22 Milho M7;Safrinha;2021-01-01;2022-01-01;2021-02-21;2021-02-22;2021-02-26;2021-07-02;2021-07-05;94,1213775420843;V5
21304;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 19/20 Soja S6;Safra;2019-01-01;2020-01-01;2019-10-20;2019-10-21;2019-10-26;2019-02-07;2019-02-09;68,0608476443816;R6
27064;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 20/21 Milho M8;Safrinha;2020-01-01;2020-12-31;2020-03-07;2020-03-07;2020-03-11;2020-07-16;2020-07-17;65,4307588634507;V7
3617;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 14/15 Milho M8;Safrinha;2014-01-01;2015-01-01;2014-02-11;2014-02-14;0;2014-07-03;2014-07-03;0;0
14994;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 17/18 Milho M5;Safrinha;2017-01-01;2018-01-01;2017-02-13;2017-02-13;2017-02-18;2017-07-07;2017-07-11;96,296683149028;V5
4431;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 15/16 Soja S8;Safra;2015-01-01;2016-01-01;2015-11-01;2015-11-02;2015-11-06;2015-03-27;2015-03-28;0;R5.4
34034;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 22/23 Algod�o A2;Safra;2022-01-01;2023-01-01;2022-12-23;2022-12-26;2022-12-29;0;0;0;0
2302;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 16/17 Soja S8;Safra;2016-01-01;2016-12-31;2016-10-26;2016-10-28;2016-11-02;2016-03-07;2016-03-14;70,6355177379498;R5.3
2545;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 14/15 Soja S6;Safra;2014-01-01;2015-01-01;2014-10-13;2014-10-13;0;2014-01-29;2014-02-04;0;0
17401;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 18/19 Soja S3;Safra;2018-01-01;2019-01-01;2018-11-16;2018-11-16;2018-11-21;2018-02-19;2018-02-22;54,1506948763342;R5.5
32148;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 22/23 Algod�o A8;Safra;2022-01-01;2023-01-01;0;0;0;0;0;0;0
11432;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 16/17 Milho M9;Safrinha;2016-01-01;2016-12-31;2016-03-11;2016-03-14;2016-03-19;2016-08-06;2016-08-11;67,0261983376585;V6
19193;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 18/19 Milho M4;Safrinha;2018-01-01;2019-01-01;2018-02-20;2018-02-22;2018-02-26;2018-06-13;2018-06-15;80,2822418357187;V10
28631;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 21/22 Soja S8;Safra;2021-01-01;2022-01-01;2021-10-19;2021-10-19;2021-10-25;2021-02-13;2021-02-19;70,5713842966576;R5.5
13177;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 17/18 Soja S5;Safra;2017-01-01;2018-01-01;2017-10-17;2017-10-18;2017-10-29;2017-02-11;2017-02-12;52,4085478105911;R5.4
31122;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 21/22 Milho M5;Safrinha;2021-01-01;2022-01-01;2021-02-23;2021-02-23;2021-02-27;2021-07-02;2021-07-05;95,8681045242407;0
15632;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 17/18 Milho M6;Safrinha;2017-01-01;2018-01-01;2017-02-13;2017-02-13;2017-02-18;2017-07-10;2017-07-11;102,629981889872;0
20229;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 18/19 Milho M4;Safrinha;2018-01-01;2019-01-01;2018-03-29;2018-03-29;2018-04-03;2018-06-13;2018-06-15;82,4902397253053;0
27593;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 20/21 Milho M4;Safrinha;2020-01-01;2020-12-31;2020-03-08;2020-03-08;2020-03-12;2020-07-15;2020-07-16;71,0966501568756;V7
14649;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 17/18 Soja S5;Safra;2017-01-01;2018-01-01;2017-10-17;2017-10-17;2017-10-29;2017-02-11;2017-02-11;35,1432903836956;R5.3
23565;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 19/20 Milho M3;Safrinha;2019-01-01;2020-01-01;2019-02-28;2019-02-28;2019-02-28;2019-06-21;2019-06-21;93,0509582682277;0
14861;Felicidade;Monte Cristo;40;Argilosa 35%-60%;Safra 17/18 Soja S5;Safra;2017-01-01;2018-01-01;2017-10-17;2017-10-18;2017-11-08;2017-02-12;2017-02-12;56,5394619755826;0
27065;Felicidade;Morrinho;41;Argilosa 35%-60%;Safra 20/21 Milho M8;Safrinha;2020-01-01;2020-12-31;2020-03-06;2020-03-06;2020-03-11;2020-07-15;2020-07-16;60,4878010196984;V7
11454;Felicidade;Morrinho;41;Argilosa 35%-60%;Safra 16/17 Milho M9;Safrinha;2016-01-01;2016-12-31;2016-03-09;2016-03-13;2016-03-13;0;2016-08-11;90;V8
3481;Felicidade;Morrinho;41;Argilosa 35%-60%;Safra 14/15 Milho M8;Safrinha;2014-01-01;2015-01-01;2014-01-22;2014-01-26;0;2014-06-12;2014-06-13;0;0
13176;Felicidade;Morrinho;41;Argilosa 35%-60%;Safra 17/18 Soja S5;Safra;2017-01-01;2018-01-01;2017-10-16;2017-10-17;2017-10-27;2017-02-09;2017-02-12;51,5886330601859;R5.2
2329;Felicidade;Morrinho;41;Argilosa 35%-60%;Safra 16/17 Soja S8;Safra;2016-01-01;2016-12-31;2016-10-26;2016-10-29;2016-11-03;2016-03-07;2016-03-12;72,2759954719134;R5.3
25688;Felicidade;Morrinho;41;Argilosa 35%-60%;Safra 20/21 Soja S2;Safra;2020-01-01;2020-12-31;2020-11-10;2020-11-13;2020-11-16;2020-03-05;2020-03-06;70,6476578422905;R7.1
28632;Felicidade;Morrinho;41;Argilosa 35%-60%;Safra 21/22 Soja S8;Safra;2021-01-01;2022-01-01;2021-10-18;2021-10-19;2021-10-25;2021-02-13;2021-02-19;71,3086561257509;R6
2803;Felicidade;Morrinho;41;Argilosa 35%-60%;Safra 14/15 Soja S9;Safra;2014-01-01;2015-01-01;2014-10-08;2014-10-11;0;2014-01-20;2014-01-24;0;0
21306;Felicidade;Morrinho;41;Argilosa 35%-60%;Safra 19/20 Soja S6;Safra;2019-01-01;2020-01-01;2019-10-20;2019-10-21;2019-10-26;2019-02-07;2019-02-09;66,2612113575675;R6
4427;Felicidade;Morrinho;41;Argilosa 35%-60%;Safra 15/16 Soja S8;Safra;2015-01-01;2016-01-01;2015-11-01;2015-11-01;2015-11-05;2015-03-24;2015-03-28;0;R5.4
14997;Felicidade;Morrinho;41;Argilosa 35%-60%;Safra 17/18 Milho M5;Safrinha;2017-01-01;2018-01-01;2017-02-10;2017-02-13;2017-02-15;2017-07-11;2017-07-14;96,9852489642145;V7
32147;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 22/23 Algod�o A8;Safra;2022-01-01;2023-01-01;0;0;0;0;0;0;0
27063;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 20/21 Milho M8;Safrinha;2020-01-01;2020-12-31;2020-03-05;2020-03-06;2020-03-10;2020-07-13;2020-07-13;58,1329267650448;V9
21299;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 19/20 Soja S6;Safra;2019-01-01;2020-01-01;2019-10-21;2019-10-22;2019-10-26;2019-02-07;2019-02-08;67,9687825615551;R6
22455;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 19/20 Milho M1;Safrinha;2019-01-01;2020-01-01;2019-02-08;2019-02-08;2019-02-12;2019-06-19;2019-06-20;102,981838511034;V2
13178;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 17/18 Soja S9;Safra;2017-01-01;2018-01-01;2017-11-03;2017-11-04;2017-11-11;2017-03-09;2017-03-09;61,3094855895254;R5.3
30656;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 21/22 Milho M7;Safrinha;2021-01-01;2022-01-01;2021-02-13;2021-02-14;2021-02-19;2021-07-01;2021-07-03;102,495073267383;V7
11424;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 16/17 Milho M1;Safrinha;2016-01-01;2016-12-31;2016-03-08;2016-03-09;2016-03-14;2016-07-21;2016-07-24;91,120784734955;V8
34032;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 22/23 Algod�o A2;Safra;2022-01-01;2023-01-01;2022-12-26;2022-12-27;2022-01-02;0;0;0;0
28629;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 21/22 Soja S8;Safra;2021-01-01;2022-01-01;2021-10-17;2021-10-18;2021-10-25;2021-02-10;2021-02-13;74,7788307447687;R6
19190;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 18/19 Milho M1;Safrinha;2018-01-01;2019-01-01;2018-02-19;2018-02-19;2018-02-23;2018-06-18;2018-06-21;91,1568501552581;At� 12 FOLHAS
5567;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 15/16 Milho M4;Safrinha;2015-01-01;2016-01-01;2015-03-08;2015-03-08;0;2015-07-23;2015-07-23;0;V1
2546;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 14/15 Soja S9;Safra;2014-01-01;2015-01-01;2014-10-07;2014-10-08;0;2014-01-20;2014-01-20;0;0
6549;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 16/17 Soja S8;Safra;2016-01-01;2016-12-31;2016-10-28;2016-10-29;2016-11-03;2016-03-06;2016-03-07;70,4535752951836;R5.3
3471;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 14/15 Milho M8;Safrinha;2014-01-01;2015-01-01;2014-01-21;2014-01-22;0;2014-06-11;2014-06-12;0;0
17398;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 18/19 Soja S6;Safra;2018-01-01;2019-01-01;2018-10-30;2018-10-30;2018-11-05;2018-02-18;2018-02-22;63,4467848134294;R6
4428;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 15/16 Soja S8;Safra;2015-01-01;2016-01-01;2015-10-31;2015-10-31;2015-11-04;2015-03-05;2015-03-07;0;R5.5
15637;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 17/18 Milho M1;Safrinha;2017-01-01;2018-01-01;2017-03-10;2017-03-11;2017-03-15;2017-07-21;2017-08-07;80,3067091867372;V5
30934;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 21/22 Milho M5;Safrinha;2021-01-01;2022-01-01;2021-02-14;2021-02-14;2021-02-19;2021-07-01;2021-07-03;77,3576764592765;0
16197;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 17/18 Milho M1;Safrinha;2017-01-01;2018-01-01;2017-03-12;2017-03-12;2017-03-17;2017-08-11;2017-08-12;90;0
27565;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 20/21 Milho M4;Safrinha;2020-01-01;2020-12-31;2020-03-07;2020-03-07;2020-03-10;2020-07-13;2020-07-13;54,4657531820837;V6
19617;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 18/19 Milho M4;Safrinha;2018-01-01;2019-01-01;2018-02-20;2018-02-20;2018-02-25;2018-06-20;2018-06-21;68,3755796245328;0
23359;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 19/20 Milho M3;Safrinha;2019-01-01;2020-01-01;2019-02-19;2019-02-19;2019-02-23;2019-06-19;2019-06-19;64,1529949945831;V2
19627;Felicidade;Morrinho;37;Argilosa 35%-60%;Safra 18/19 Milho M4;Safrinha;2018-01-01;2019-01-01;2018-03-08;2018-03-08;2018-03-12;2018-06-20;2018-06-21;75,7126983980009;0
3491;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 14/15 Milho M9;Safrinha;2014-01-01;2015-01-01;2014-02-14;2014-02-14;0;2014-07-03;2014-07-03;0;0
13159;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 17/18 Soja S5;Safra;2017-01-01;2018-01-01;2017-10-18;2017-10-20;2017-10-27;2017-02-13;2017-02-17;65,2439204177955;R5.5
25537;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 20/21 Soja S7;Safra;2020-01-01;2020-12-31;2020-11-22;2020-11-22;2020-11-30;2020-03-25;2020-04-01;62,854247634892;R5.4
32125;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 22/23 Algod�o A8;Safra;2022-01-01;2023-01-01;0;0;0;0;0;0;0
4422;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 15/16 Soja S6;Safra;2015-01-01;2016-01-01;2015-10-24;2015-10-25;2015-10-29;2015-02-21;2015-02-21;0;R7.1
14993;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 17/18 Milho M2;Safrinha;2017-01-01;2018-01-01;2017-02-14;2017-02-28;2017-02-19;2017-07-29;2017-08-07;95,2519134341894;V2
19191;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 18/19 Milho M4;Safrinha;2018-01-01;2019-01-01;2018-03-18;2018-03-19;2018-03-23;2018-07-13;2018-07-25;33,7976950904736;V4
28074;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 20/21 Milho M5;Outros;2020-01-01;2020-12-31;2020-03-29;2020-03-30;0;0;0;0;0
28630;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 21/22 Soja S8;Safra;2021-01-01;2022-01-01;2021-10-19;2021-10-20;2021-10-24;2021-02-15;2021-02-20;77,7107419352522;R6
21300;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 19/20 Soja S8;Safra;2019-01-01;2020-01-01;2019-11-12;2019-11-15;2019-11-20;2019-03-22;2019-03-23;70,4053502433871;R5.4
28013;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 20/21 Milho M5;Safrinha;2020-01-01;2020-12-31;0;0;0;0;0;0;0
22457;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 19/20 Milho M5;Safrinha;2019-01-01;2020-01-01;0;0;0;0;0;0;0
30657;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 21/22 Milho M8;Safrinha;2021-01-01;2022-01-01;2021-02-20;2021-02-21;2021-02-25;2021-07-03;2021-07-04;84,9576019588335;V5
11446;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 16/17 Milho M5;Safrinha;2016-01-01;2016-12-31;2016-03-16;2016-03-17;2016-03-22;2016-08-07;2016-08-11;51,0024623023959;V6
2290;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 16/17 Soja S8;Safra;2016-01-01;2016-12-31;2016-10-29;2016-11-09;2016-11-14;2016-03-15;2016-03-16;79,2344424215544;R5.1
17399;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 18/19 Soja S5;Safra;2018-01-01;2019-01-01;2018-10-12;2018-10-14;2018-11-26;2018-03-16;2018-03-18;55,5597148530767;R5.5
2559;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 14/15 Soja S8;Safra;2014-01-01;2015-01-01;2014-10-13;2014-10-15;0;2014-02-04;2014-02-05;0;0
34046;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 22/23 Algod�o A6;Safra;2022-01-01;2023-01-01;2022-12-27;2022-12-28;2022-01-02;0;0;0;0
5526;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 15/16 Milho M9;Safrinha;2015-01-01;2016-01-01;2015-02-21;2015-02-21;2015-02-25;2015-07-13;2015-07-15;0;V1
5476;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 15/16 Milho M3;Safrinha;2015-01-01;2016-01-01;2015-02-21;2015-02-21;2015-02-25;2015-07-15;2015-07-15;0;V1
30976;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 21/22 Milho M5;Safrinha;2021-01-01;2022-01-01;2021-02-22;2021-02-22;2021-02-25;2021-07-03;2021-07-04;83,8600392057608;0
3623;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 14/15 Milho M9;Safrinha;2014-01-01;2015-01-01;2014-02-16;2014-02-16;0;2014-07-03;2014-07-03;0;0
9795;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 16/17 Soja S5;Safra;2016-01-01;2016-12-31;2016-11-09;2016-11-09;2016-11-14;2016-03-16;2016-03-17;62,1425833270379;0
5477;Felicidade;Monte Cristo;38;Media 15%-35%;Safra 15/16 Milho M1;Safrinha;2015-01-01;2016-01-01;2015-02-22;2015-02-22;2015-02-26;2015-07-13;2015-07-15;0;V1
14860;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 17/18 Soja S8;Safra;2017-01-01;2018-01-01;2017-11-04;2017-11-04;2017-11-10;2017-03-07;2017-03-09;80,6192099096783;0
19970;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 18/19 Milho M2;Safrinha;2018-01-01;2019-01-01;2018-03-19;2018-03-19;2018-03-23;2018-07-22;2018-07-25;33,8517328370042;0
15739;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 17/18 Milho M1;Safrinha;2017-01-01;2018-01-01;2017-02-19;2017-02-19;2017-02-24;2017-07-30;2017-07-31;90;0
20214;Felicidade;Monte Cristo;38;Argilosa 35%-60%;Safra 18/19 Milho M4;Safrinha;2018-01-01;2019-01-01;2018-03-28;2018-03-28;0;2018-07-14;2018-07-14;53,5052654481119;0
2558;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 14/15 Soja S8;Safra;2014-01-01;2015-01-01;2014-10-15;2014-10-15;0;2014-02-08;2014-02-10;0;0
2292;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 16/17 Soja S5;Safra;2016-01-01;2016-12-31;2016-11-09;2016-11-09;2016-11-14;2016-03-11;2016-03-15;64,3817107149929;R5.1
25538;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 20/21 Soja S2;Safra;2020-01-01;2020-12-31;2020-10-30;2020-10-30;2020-11-04;2020-03-01;2020-03-03;74,4209579911775;R6
5292;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 15/16 Milho M2;Safrinha;2015-01-01;2016-01-01;2015-02-22;2015-02-22;2015-02-26;2015-07-05;2015-07-05;0;V1
11423;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 16/17 Milho M5;Safrinha;2016-01-01;2016-12-31;2016-03-15;2016-03-15;2016-03-20;2016-08-07;2016-08-11;77,9304228311183;V6
34033;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 22/23 Algod�o A6;Safra;2022-01-01;2023-01-01;2022-12-28;2022-12-29;2022-01-02;0;0;0;0
19192;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 18/19 Milho M2;Safrinha;2018-01-01;2019-01-01;2018-03-17;2018-03-18;0;2018-07-13;2018-07-14;66,1100081023076;V4
33983;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 22/23 Algod�o A8;Safra;2022-01-01;2023-01-01;0;0;0;0;0;0;0
17400;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 18/19 Soja S5;Safra;2018-01-01;2019-01-01;2018-11-12;2018-11-12;2018-11-18;2018-03-09;2018-03-12;97,1417372075507;R6
4414;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 15/16 Soja S6;Safra;2015-01-01;2016-01-01;2015-10-24;2015-10-24;2015-11-28;2015-02-22;2015-02-22;0;R7.1
30658;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 21/22 Milho M4;Safrinha;2021-01-01;2022-01-01;2021-02-17;2021-02-17;2021-02-25;2021-07-11;2021-07-11;84,1010095588777;V5
3616;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 14/15 Milho M9;Safrinha;2014-01-01;2015-01-01;2014-02-15;2014-02-15;0;2014-07-03;2014-07-04;0;0
28858;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 21/22 Soja S4;Safra;2021-01-01;2022-01-01;2021-10-31;2021-10-31;2021-11-04;2021-02-16;2021-02-16;67,6235574208414;R6
21302;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 19/20 Soja S8;Safra;2019-01-01;2020-01-01;2019-11-12;2019-11-12;2019-11-19;2019-03-18;2019-03-18;70,9120464409303;R5.4
13195;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 17/18 Soja S5;Safra;2017-01-01;2018-01-01;2017-10-20;2017-10-20;2017-10-27;2017-02-13;2017-02-13;69,586605517372;R5.5
27108;Felicidade;Morrinho;39;Argilosa 35%-60%;Safra 20/21 Milho M8;Safrinha;2020-01-01;2020-12-31;2020-03-05;2020-03-05;2020-03-10;2020-07-23;2020-07-23;61,406180352912;V10
